epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,2133.78,1.16445,0.99592,1.12133,0.69143,0.44662,0.52717,0.35317,1.23699,1.20901,1.16944,0.000614,0.000614,0.000614
72,2161.6,1.19866,0.9961,1.12524,0.68259,0.47277,0.52673,0.35339,1.21333,1.31649,1.14568,0.0005942,0.0005942,0.0005942
73,2192.63,1.19098,0.95971,1.1224,0.68337,0.44227,0.50447,0.33655,1.21001,1.35749,1.13641,0.0005744,0.0005744,0.0005744
74,2221.24,1.21786,1.00253,1.13289,0.667,0.46693,0.51668,0.35503,1.16379,1.26507,1.1226,0.0005546,0.0005546,0.0005546
75,2252.66,1.17904,0.99422,1.14413,0.72546,0.44444,0.5215,0.34675,1.28865,1.28821,1.17954,0.0005348,0.0005348,0.0005348
76,2279.82,1.20841,1.01135,1.1437,0.77398,0.42919,0.51447,0.332,1.34149,1.28825,1.19584,0.000515,0.000515,0.000515
77,2309.27,1.16189,0.94678,1.12445,0.72964,0.44662,0.53002,0.35086,1.26406,1.24403,1.15062,0.0004952,0.0004952,0.0004952
78,2339.03,1.17024,0.96232,1.12441,0.6835,0.48584,0.53067,0.3624,1.18992,1.25094,1.1375,0.0004754,0.0004754,0.0004754
79,2368.97,1.16382,0.94244,1.11051,0.71782,0.48148,0.54169,0.3728,1.18728,1.22517,1.12702,0.0004556,0.0004556,0.0004556
80,2400.39,1.14801,0.92229,1.11043,0.76763,0.46062,0.55619,0.38509,1.17222,1.16999,1.12826,0.0004358,0.0004358,0.0004358
81,2430.1,1.15812,0.96017,1.11275,0.71431,0.47712,0.53907,0.36795,1.20745,1.19872,1.15786,0.000416,0.000416,0.000416
82,2460.74,1.15556,0.93219,1.11252,0.75709,0.45752,0.53819,0.3677,1.19661,1.21354,1.16066,0.0003962,0.0003962,0.0003962
83,2488.57,1.13423,0.89344,1.09063,0.6746,0.50109,0.53694,0.36904,1.2086,1.22524,1.16514,0.0003764,0.0003764,0.0003764
84,2517.62,1.15157,0.91203,1.11864,0.674,0.49455,0.54038,0.37231,1.19868,1.23668,1.13067,0.0003566,0.0003566,0.0003566
85,2548.99,1.14977,0.92449,1.1052,0.71985,0.48802,0.55895,0.38032,1.22288,1.13385,1.14254,0.0003368,0.0003368,0.0003368
86,2577.35,1.1403,0.91571,1.10998,0.67974,0.49941,0.55079,0.37985,1.16297,1.1348,1.11634,0.000317,0.000317,0.000317
87,2607.95,1.18301,0.92847,1.10875,0.70306,0.45534,0.53036,0.36193,1.21035,1.22127,1.13314,0.0002972,0.0002972,0.0002972
88,2637.03,1.15238,0.93136,1.10048,0.67089,0.50186,0.53755,0.37276,1.13083,1.16671,1.11475,0.0002774,0.0002774,0.0002774
89,2667.49,1.11275,0.88656,1.10124,0.62797,0.50109,0.52996,0.37098,1.15339,1.17534,1.11856,0.0002576,0.0002576,0.0002576
90,2697.29,1.11442,0.8875,1.09064,0.66072,0.51338,0.53389,0.37222,1.15408,1.19817,1.12748,0.0002378,0.0002378,0.0002378
91,2735.33,1.10306,0.89125,1.06012,0.71924,0.45766,0.52865,0.37057,1.15648,1.21627,1.12935,0.000218,0.000218,0.000218
92,2765.74,1.08274,0.85839,1.05949,0.68627,0.49891,0.53933,0.3638,1.21321,1.20014,1.16111,0.0001982,0.0001982,0.0001982
93,2794.3,1.08,0.84699,1.05896,0.6957,0.47277,0.53332,0.36295,1.19398,1.22048,1.12443,0.0001784,0.0001784,0.0001784
94,2824.79,1.06816,0.81216,1.05401,0.72027,0.47712,0.53628,0.36663,1.19501,1.2431,1.12349,0.0001586,0.0001586,0.0001586
95,2853.21,1.05626,0.79386,1.05291,0.7038,0.50327,0.53612,0.36695,1.20229,1.23077,1.13638,0.0001388,0.0001388,0.0001388
96,2882.41,1.08223,0.81384,1.05323,0.74094,0.48603,0.53687,0.37187,1.16849,1.20218,1.12695,0.000119,0.000119,0.000119
97,2912.27,1.05627,0.79888,1.04505,0.69104,0.48148,0.53343,0.36783,1.18517,1.20855,1.13279,9.92e-05,9.92e-05,9.92e-05
98,2942,1.03165,0.78816,1.03041,0.72403,0.48366,0.53515,0.36917,1.17688,1.21421,1.1357,7.94e-05,7.94e-05,7.94e-05
99,2970.93,1.0511,0.78588,1.04735,0.72678,0.48802,0.53969,0.37023,1.18265,1.2128,1.13469,5.96e-05,5.96e-05,5.96e-05
100,3000.73,1.03744,0.76845,1.03468,0.71551,0.48584,0.53759,0.36987,1.17931,1.19625,1.127,3.98e-05,3.98e-05,3.98e-05
